Time, Temperature-C, Pressure-Pa, Attitude-m,
2022-10-13 10:28:52,29.92,101962.56,44.33,
2022-10-13 10:28:55,29.91,101965.94,44.05,
2022-10-13 10:28:58,29.93,101964.28,44.19,
2022-10-13 10:29:01,29.93,101959.35,44.59,
2022-10-13 10:29:04,29.94,101963.97,44.21,
2022-10-13 10:29:07,29.94,101963.07,44.29,
2022-10-13 10:29:10,29.96,101965.30,44.10,
2022-10-13 10:29:13,29.96,101965.42,44.09,
2022-10-13 10:29:16,29.96,101962.27,44.35,
2022-10-13 10:29:19,29.97,101963.42,44.26,
2022-10-13 10:29:22,29.97,101960.96,44.46,
2022-10-13 10:29:25,29.97,101963.78,44.23,
2022-10-13 10:29:28,29.98,101964.36,44.18,
2022-10-13 10:29:31,29.99,101959.96,44.27,
2022-10-13 10:29:34,29.99,101964.78,44.14,
2022-10-13 10:29:37,30.00,101961.71,44.40,
2022-10-13 10:29:40,30.00,101962.57,44.33,
2022-10-13 10:29:43,30.01,101961.83,44.39,
2022-10-13 10:29:46,30.01,101963.21,44.23,
2022-10-13 10:29:49,30.01,101963.72,44.23,
2022-10-13 10:29:52,29.99,101964.10,44.20,
2022-10-13 10:29:55,30.00,101961.53,44.41,
2022-10-13 10:29:58,30.00,101966.41,44.01,
2022-10-13 10:30:01,29.99,101965.47,43.72,
2022-10-13 10:30:04,29.99,101962.19,44.36,
2022-10-13 10:30:07,29.98,101967.92,43.89,
2022-10-13 10:30:10,29.98,101963.90,44.22,
2022-10-13 10:30:13,29.98,101967.64,43.91,
2022-10-13 10:30:16,29.99,101964.61,44.19,
2022-10-13 10:30:19,30.00,101964.74,44.15,
2022-10-13 10:30:22,30.01,101963.72,44.23,
2022-10-13 10:30:25,30.01,101965.57,44.08,
2022-10-13 10:30:28,30.02,101965.67,44.07,
2022-10-13 10:30:31,30.03,101965.32,44.10,
2022-10-13 10:30:34,30.03,101966.17,44.03,
2022-10-13 10:30:37,30.04,101964.29,44.18,
2022-10-13 10:30:40,30.03,101966.64,43.99,
2022-10-13 10:30:43,30.04,101961.92,44.38,
2022-10-13 10:30:46,30.04,101964.74,44.15,
2022-10-13 10:30:49,30.05,101963.89,44.22,
2022-10-13 10:30:52,30.05,101960.91,44.46,
2022-10-13 10:30:55,30.06,101967.77,43.90,
2022-10-13 10:30:58,30.06,101967.14,43.95,
2022-10-13 10:31:01,30.07,101967.30,44.01,
2022-10-13 10:31:04,30.06,101967.38,43.93,
2022-10-13 10:31:07,30.06,101963.94,44.21,
2022-10-13 10:31:10,30.07,101964.89,44.13,
2022-10-13 10:31:13,30.07,101962.20,44.36,
2022-10-13 10:31:16,30.06,101961.88,44.27,
2022-10-13 10:31:19,30.07,101968.35,43.85,
2022-10-13 10:31:22,30.07,101960.42,44.50,
2022-10-13 10:31:25,30.08,101965.55,44.08,
2022-10-13 10:31:28,30.08,101962.72,44.31,
2022-10-13 10:31:31,30.08,101965.48,44.09,
2022-10-13 10:31:34,30.08,101966.58,44.00,
2022-10-13 10:31:37,30.08,101963.59,44.24,
2022-10-13 10:31:40,30.08,101964.52,44.17,
2022-10-13 10:31:43,30.08,101963.99,44.21,
2022-10-13 10:31:46,30.08,101968.05,43.87,
2022-10-13 10:31:49,30.09,101967.94,43.88,
2022-10-13 10:31:52,30.09,101964.24,44.19,
2022-10-13 10:31:55,30.09,101961.66,44.40,
2022-10-13 10:31:58,30.09,101965.79,44.06,
2022-10-13 10:32:01,30.09,101966.56,44.00,
2022-10-13 10:32:04,30.08,101966.26,44.02,
2022-10-13 10:32:07,30.08,101962.71,44.32,
2022-10-13 10:32:10,30.08,101964.26,44.19,
2022-10-13 10:32:13,30.08,101965.64,44.07,
2022-10-13 10:32:16,30.09,101966.88,43.97,
2022-10-13 10:32:19,30.10,101963.91,44.22,
2022-10-13 10:32:22,30.09,101966.25,44.02,
2022-10-13 10:32:25,30.09,101967.81,43.89,
2022-10-13 10:32:28,30.09,101965.05,44.12,
2022-10-13 10:32:31,30.09,101967.75,43.90,
2022-10-13 10:32:34,30.09,101963.85,44.22,
2022-10-13 10:32:37,30.10,101967.59,43.91,
2022-10-13 10:32:40,30.11,101965.13,44.12,
2022-10-13 10:32:43,30.11,101965.46,44.09,
2022-10-13 10:32:46,30.11,101963.75,44.23,
2022-10-13 10:32:49,30.11,101965.64,44.07,
2022-10-13 10:32:52,30.11,101969.25,43.77,
2022-10-13 10:32:55,30.11,101966.22,44.03,
2022-10-13 10:32:58,30.10,101960.77,44.48,
2022-10-13 10:33:01,30.11,101962.96,44.30,
2022-10-13 10:33:04,30.11,101965.25,44.10,
2022-10-13 10:33:07,30.10,101965.75,44.04,
2022-10-13 10:33:10,30.09,101965.17,44.11,
2022-10-13 10:33:13,30.09,101965.45,44.09,
2022-10-13 10:33:16,30.09,101964.32,44.18,
2022-10-13 10:33:19,30.08,101961.27,44.44,
2022-10-13 10:33:22,30.08,101963.68,44.23,
2022-10-13 10:33:25,30.08,101961.96,44.38,
2022-10-13 10:33:28,30.09,101965.87,44.05,
2022-10-13 10:33:31,30.08,101965.12,44.12,
2022-10-13 10:33:34,30.09,101961.55,44.41,
2022-10-13 10:33:37,30.08,101962.89,44.30,
2022-10-13 10:33:40,30.07,101966.11,44.04,
2022-10-13 10:33:43,30.07,101963.52,44.25,
2022-10-13 10:33:46,30.06,101961.98,44.38,
2022-10-13 10:33:49,30.06,101961.88,44.38,
2022-10-13 10:33:52,30.07,101968.22,43.86,
2022-10-13 10:33:55,30.07,101965.36,44.10,
2022-10-13 10:33:58,30.07,101964.78,44.14,
2022-10-13 10:34:01,30.07,101963.52,44.25,
2022-10-13 10:34:04,30.06,101964.74,44.15,
2022-10-13 10:34:07,30.06,101967.14,43.95,
2022-10-13 10:34:10,30.07,101962.71,44.32,
2022-10-13 10:34:13,30.06,101964.50,44.17,
2022-10-13 10:34:16,30.07,101963.69,44.23,
2022-10-13 10:34:19,30.07,101963.92,44.22,
2022-10-13 10:34:22,30.08,101964.62,44.16,
2022-10-13 10:34:25,30.08,101964.10,44.20,
2022-10-13 10:34:28,30.07,101961.81,44.39,
2022-10-13 10:34:31,30.07,101959.78,44.56,
2022-10-13 10:34:34,30.06,101963.58,44.24,
2022-10-13 10:34:37,30.06,101963.58,44.24,
2022-10-13 10:34:40,30.06,101964.67,44.15,
2022-10-13 10:34:43,30.05,101965.44,44.09,
2022-10-13 10:34:46,30.06,101961.64,44.40,
2022-10-13 10:34:49,30.06,101963.25,44.27,
2022-10-13 10:34:52,30.07,101960.53,44.50,
2022-10-13 10:34:55,30.07,101960.60,44.49,
2022-10-13 10:34:58,30.08,101958.77,44.64,
2022-10-13 10:35:01,30.08,101963.47,44.25,
2022-10-13 10:35:04,30.08,101963.92,44.22,
2022-10-13 10:35:07,30.09,101966.66,43.99,
2022-10-13 10:35:10,30.09,101963.55,44.24,
2022-10-13 10:35:13,30.09,101963.03,44.29,
2022-10-13 10:35:16,30.09,101962.99,44.29,
2022-10-13 10:35:19,30.09,101965.01,44.13,
2022-10-13 10:35:22,30.08,101960.13,44.53,
2022-10-13 10:35:25,30.08,101963.00,44.29,
2022-10-13 10:35:28,30.08,101961.44,44.26,
2022-10-13 10:35:31,30.08,101963.68,44.23,
2022-10-13 10:35:34,30.07,101960.58,44.49,
2022-10-13 10:35:37,30.06,101959.98,44.54,
2022-10-13 10:35:40,30.06,101963.08,44.28,
2022-10-13 10:35:43,30.07,101964.61,44.16,
2022-10-13 10:35:46,30.07,101963.75,44.23,
2022-10-13 10:35:50,30.08,101962.28,44.35,
2022-10-13 10:35:53,30.08,101960.47,44.50,
2022-10-13 10:35:56,30.09,101960.46,44.50,
2022-10-13 10:35:59,30.09,101960.75,44.48,
2022-10-13 10:36:02,30.09,101965.33,44.10,
2022-10-13 10:36:05,30.09,101962.92,44.30,
2022-10-13 10:36:08,30.09,101964.07,44.20,
2022-10-13 10:36:11,30.09,101962.60,44.33,
2022-10-13 10:36:14,30.09,101960.97,44.46,
2022-10-13 10:36:17,30.08,101962.53,44.33,
2022-10-13 10:36:20,30.08,101965.41,44.09,
2022-10-13 10:36:23,30.07,101959.50,44.58,
2022-10-13 10:36:26,30.07,101963.58,44.24,
2022-10-13 10:36:29,30.06,101962.16,44.36,
2022-10-13 10:36:32,30.06,101966.00,44.04,
2022-10-13 10:36:35,30.05,101962.17,44.36,
2022-10-13 10:36:38,30.05,101961.32,44.43,
2022-10-13 10:36:41,30.04,101959.69,44.56,
2022-10-13 10:36:44,30.05,101962.67,44.32,
2022-10-13 10:36:47,30.04,101963.58,44.24,
2022-10-13 10:36:50,30.04,101961.86,44.38,
2022-10-13 10:36:53,30.04,101961.00,44.46,
2022-10-13 10:36:56,30.04,101963.41,44.26,
2022-10-13 10:36:59,30.04,101960.03,44.54,
2022-10-13 10:37:02,30.04,101957.91,44.71,
2022-10-13 10:37:05,30.04,101961.25,44.44,
2022-10-13 10:37:08,30.04,101956.43,44.83,
2022-10-13 10:37:11,30.04,101959.47,44.58,
2022-10-13 10:37:14,30.04,101964.61,44.16,
2022-10-13 10:37:17,30.04,101959.52,44.58,
2022-10-13 10:37:20,30.04,101959.97,44.54,
2022-10-13 10:37:23,30.03,101959.86,44.55,
2022-10-13 10:37:26,30.02,101962.81,44.31,
2022-10-13 10:37:29,30.02,101958.64,44.65,
2022-10-13 10:37:32,30.01,101963.89,44.52,
2022-10-13 10:37:35,30.00,101959.64,44.57,
2022-10-13 10:37:38,30.01,101962.86,44.30,
2022-10-13 10:37:41,29.99,101961.22,44.44,
2022-10-13 10:37:44,29.98,101958.11,44.70,
2022-10-13 10:37:47,29.98,101959.19,44.61,
2022-10-13 10:37:50,29.98,101956.85,44.80,
2022-10-13 10:37:53,29.98,101959.38,44.59,
2022-10-13 10:37:56,29.99,101960.77,44.48,
2022-10-13 10:37:59,29.99,101957.21,44.77,
2022-10-13 10:38:02,29.99,101959.39,44.59,
2022-10-13 10:38:05,29.99,101960.49,44.50,
2022-10-13 10:38:08,29.98,101957.77,44.72,
2022-10-13 10:38:11,29.98,101960.91,44.46,
2022-10-13 10:38:14,29.97,101957.75,44.73,
2022-10-13 10:38:17,29.97,101960.33,44.51,
2022-10-13 10:38:20,29.97,101962.85,44.30,
2022-10-13 10:38:23,29.98,101960.23,44.52,
2022-10-13 10:38:26,29.97,101959.69,44.56,
2022-10-13 10:38:29,29.96,101959.17,44.61,
2022-10-13 10:38:32,29.96,101962.84,44.31,
2022-10-13 10:38:35,29.97,101964.58,44.16,
2022-10-13 10:38:38,29.98,101964.48,44.17,
2022-10-13 10:38:41,29.99,101962.60,44.33,
2022-10-13 10:38:44,29.99,101960.66,44.49,
2022-10-13 10:38:47,30.00,101959.88,44.55,
2022-10-13 10:38:50,30.01,101960.00,44.33,
2022-10-13 10:38:53,30.00,101962.57,44.33,
2022-10-13 10:38:56,30.00,101963.88,44.22,
2022-10-13 10:38:59,29.99,101962.72,44.31,
2022-10-13 10:39:02,30.00,101960.55,44.50,
2022-10-13 10:39:05,30.00,101961.24,44.44,
2022-10-13 10:39:08,30.00,101962.27,44.35,
2022-10-13 10:39:11,29.99,101959.57,44.58,
2022-10-13 10:39:14,29.99,101961.74,44.40,
2022-10-13 10:39:17,29.97,101962.40,44.34,
2022-10-13 10:39:20,29.97,101961.70,44.40,
2022-10-13 10:39:23,29.96,101962.32,44.35,
2022-10-13 10:39:26,29.95,101960.18,44.52,
2022-10-13 10:39:29,29.94,101958.99,44.62,
2022-10-13 10:39:32,29.94,101964.46,44.17,
2022-10-13 10:39:35,29.94,101959.30,44.60,
2022-10-13 10:39:38,29.93,101960.32,44.51,
2022-10-13 10:39:41,29.94,101957.78,44.72,
2022-10-13 10:39:44,29.94,101958.77,44.64,
2022-10-13 10:39:47,29.95,101963.63,44.24,
2022-10-13 10:39:50,29.96,101961.92,44.38,
2022-10-13 10:39:53,29.97,101964.58,44.16,
2022-10-13 10:39:56,29.98,101964.02,44.21,
2022-10-13 10:39:59,29.98,101963.10,44.28,
2022-10-13 10:40:02,29.99,101959.80,44.56,
2022-10-13 10:40:05,30.00,101962.74,44.31,
2022-10-13 10:40:08,30.00,101957.24,44.77,
2022-10-13 10:40:11,29.99,101960.25,44.52,
2022-10-13 10:40:14,29.99,101961.85,44.39,
2022-10-13 10:40:17,29.99,101965.46,44.09,
2022-10-13 10:40:20,29.98,101962.13,44.36,
2022-10-13 10:40:23,29.99,101963.58,44.24,
2022-10-13 10:40:26,29.99,101966.50,44.00,
2022-10-13 10:40:29,30.00,101964.05,44.21,
2022-10-13 10:40:32,29.99,101965.30,44.10,
2022-10-13 10:40:35,29.99,101967.48,43.92,
2022-10-13 10:40:38,30.00,101965.49,44.09,
2022-10-13 10:40:41,30.00,101961.71,44.40,
2022-10-13 10:40:44,30.00,101961.25,44.44,
2022-10-13 10:40:47,30.00,101966.24,44.03,
2022-10-13 10:40:50,30.01,101963.67,44.24,
2022-10-13 10:40:53,30.01,101960.34,44.51,
2022-10-13 10:40:56,30.01,101964.25,44.19,
2022-10-13 10:40:59,30.02,101967.85,43.89,
2022-10-13 10:41:02,30.02,101967.58,43.91,
2022-10-13 10:41:05,30.02,101967.85,43.89,
2022-10-13 10:41:08,30.02,101967.74,43.90,
2022-10-13 10:41:11,30.01,101963.27,44.24,
2022-10-13 10:41:14,30.01,101964.58,44.16,
2022-10-13 10:41:17,30.01,101962.41,44.34,
2022-10-13 10:41:20,30.01,101965.50,44.09,
2022-10-13 10:41:23,30.01,101967.33,43.93,
2022-10-13 10:41:26,30.01,101964.19,44.19,
2022-10-13 10:41:29,30.01,101965.91,44.05,
2022-10-13 10:41:32,30.02,101962.23,44.36,
2022-10-13 10:41:35,30.03,101965.71,44.07,
2022-10-13 10:41:38,30.03,101964.80,44.14,
2022-10-13 10:41:41,30.03,101964.28,44.19,
2022-10-13 10:41:44,30.03,101965.66,44.07,
2022-10-13 10:41:47,30.03,101963.82,44.22,
2022-10-13 10:41:50,30.04,101964.46,44.17,
2022-10-13 10:41:53,30.05,101970.03,43.71,
2022-10-13 10:41:56,30.06,101962.55,44.33,
2022-10-13 10:41:59,30.06,101960.61,44.49,
2022-10-13 10:42:02,30.06,101963.60,44.24,
2022-10-13 10:42:05,30.07,101965.58,44.08,
2022-10-13 10:42:08,30.06,101965.83,44.06,
2022-10-13 10:42:11,30.05,101960.63,44.49,
2022-10-13 10:42:14,30.05,101962.91,44.30,
2022-10-13 10:42:17,30.04,101965.03,44.12,
2022-10-13 10:42:20,30.04,101962.89,44.30,
2022-10-13 10:42:23,30.04,101964.35,44.18,
2022-10-13 10:42:26,30.04,101964.35,44.18,
2022-10-13 10:42:29,30.04,101961.53,44.16,
2022-10-13 10:42:32,30.04,101964.46,44.17,
2022-10-13 10:42:35,30.03,101965.03,44.12,
2022-10-13 10:42:38,30.03,101961.69,44.40,
2022-10-13 10:42:41,30.03,101967.27,43.94,
2022-10-13 10:42:44,30.03,101962.67,44.32,
2022-10-13 10:42:47,30.04,101962.63,44.32,
2022-10-13 10:42:50,30.04,101960.57,44.49,
2022-10-13 10:42:53,30.04,101963.94,44.21,
2022-10-13 10:42:56,30.04,101963.94,44.21,
2022-10-13 10:42:59,30.03,101965.55,44.08,
2022-10-13 10:43:02,30.04,101962.11,44.37,
2022-10-13 10:43:05,30.03,101964.75,44.15,
2022-10-13 10:43:08,30.04,101963.49,44.25,
2022-10-13 10:43:11,30.04,101963.32,44.27,
2022-10-13 10:43:14,30.04,101964.85,44.14,
2022-10-13 10:43:17,30.04,101962.28,44.35,
2022-10-13 10:43:20,30.06,101962.55,44.33,
2022-10-13 10:43:23,30.07,101962.14,44.36,
2022-10-13 10:43:26,30.08,101961.76,44.40,
2022-10-13 10:43:29,30.08,101962.19,44.36,
2022-10-13 10:43:32,30.10,101960.82,44.47,
2022-10-13 10:43:35,30.11,101960.89,44.47,
2022-10-13 10:43:38,30.12,101964.75,44.15,
2022-10-13 10:43:41,30.12,101962.22,44.36,
2022-10-13 10:43:44,30.11,101960.43,44.50,
2022-10-13 10:43:47,30.11,101962.71,44.57,
2022-10-13 10:43:50,30.12,101960.96,44.46,
2022-10-13 10:43:53,30.12,101961.59,44.41,
2022-10-13 10:43:56,30.12,101963.03,44.29,
2022-10-13 10:43:59,30.11,101962.35,44.35,
2022-10-13 10:44:02,30.11,101963.74,44.23,
2022-10-13 10:44:06,30.12,101964.30,44.18,
2022-10-13 10:44:09,30.12,101962.97,44.30,
2022-10-13 10:44:12,30.13,101962.07,44.37,
2022-10-13 10:44:15,30.13,101959.14,44.61,
2022-10-13 10:44:18,30.13,101965.80,44.06,
2022-10-13 10:44:21,30.12,101968.42,43.84,
2022-10-13 10:44:24,30.12,101963.32,44.27,
2022-10-13 10:44:27,30.12,101962.75,44.31,
2022-10-13 10:44:30,30.12,101962.00,44.37,
2022-10-13 10:44:33,30.12,101963.60,44.24,
2022-10-13 10:44:36,30.12,101964.64,44.16,
2022-10-13 10:44:39,30.12,101969.46,43.76,
2022-10-13 10:44:42,30.12,101968.88,43.81,
2022-10-13 10:44:45,30.10,101965.75,44.07,
2022-10-13 10:44:48,30.10,101964.14,44.20,
2022-10-13 10:44:51,30.10,101963.74,44.23,
2022-10-13 10:44:54,30.09,101968.67,43.82,
2022-10-13 10:44:57,30.09,101966.54,44.00,
2022-10-13 10:45:00,30.09,101967.25,43.94,
2022-10-13 10:45:03,30.08,101963.31,44.27,
2022-10-13 10:45:06,30.07,101964.96,44.13,
2022-10-13 10:45:09,30.06,101964.50,44.17,
2022-10-13 10:45:12,30.07,101964.44,44.17,
2022-10-13 10:45:15,30.07,101967.02,43.96,
2022-10-13 10:45:18,30.06,101966.46,44.01,
2022-10-13 10:45:21,30.06,101963.77,44.23,
2022-10-13 10:45:24,30.06,101968.46,43.84,
2022-10-13 10:45:27,30.05,101965.78,44.06,
2022-10-13 10:45:30,30.06,101965.71,44.07,
2022-10-13 10:45:33,30.06,101968.69,43.82,
2022-10-13 10:45:36,30.05,101969.17,43.78,
2022-10-13 10:45:39,30.06,101968.92,43.80,
2022-10-13 10:45:42,30.06,101966.46,44.01,
2022-10-13 10:45:45,30.07,101966.28,44.02,
2022-10-13 10:45:48,30.08,101967.61,43.91,
2022-10-13 10:45:51,30.09,101966.73,43.98,
2022-10-13 10:45:54,30.09,101967.29,43.94,
2022-10-13 10:45:57,30.10,101968.34,43.85,
2022-10-13 10:46:00,30.11,101967.42,43.93,
2022-10-13 10:46:03,30.12,101967.27,43.94,
2022-10-13 10:46:06,30.12,101967.63,43.91,
2022-10-13 10:46:09,30.12,101968.94,43.89,
2022-10-13 10:46:12,30.13,101970.16,43.70,
2022-10-13 10:46:15,30.12,101967.05,43.96,
2022-10-13 10:46:18,30.12,101970.08,43.71,
2022-10-13 10:46:21,30.12,101967.61,43.91,
2022-10-13 10:46:24,30.12,101969.67,43.74,
2022-10-13 10:46:27,30.12,101967.33,43.93,
2022-10-13 10:46:30,30.12,101969.46,43.76,
2022-10-13 10:46:33,30.12,101969.67,43.74,
2022-10-13 10:46:36,30.12,101971.11,43.62,
2022-10-13 10:46:39,30.12,101969.46,43.76,
2022-10-13 10:46:42,30.12,101970.03,43.71,
2022-10-13 10:46:45,30.12,101968.60,43.83,
2022-10-13 10:46:48,30.12,101966.75,43.98,
2022-10-13 10:46:51,30.12,101970.43,43.68,
2022-10-13 10:46:54,30.12,101967.11,43.95,
2022-10-13 10:46:57,30.13,101966.66,43.99,
2022-10-13 10:47:00,30.12,101969.63,43.75,
2022-10-13 10:47:03,30.13,101967.35,43.93,
2022-10-13 10:47:06,30.14,101969.83,43.73,
2022-10-13 10:47:09,30.14,101972.75,43.49,
2022-10-13 10:47:12,30.14,101970.35,43.68,
2022-10-13 10:47:15,30.14,101968.03,43.88,
2022-10-13 10:47:18,30.14,101971.74,43.57,
2022-10-13 10:47:21,30.14,101970.01,43.71,
2022-10-13 10:47:24,30.14,101970.88,43.64,
2022-10-13 10:47:27,30.14,101971.05,43.63,
2022-10-13 10:47:30,30.15,101971.11,43.62,
2022-10-13 10:47:33,30.14,101974.49,43.34,
2022-10-13 10:47:36,30.14,101968.78,43.81,
2022-10-13 10:47:39,30.14,101968.28,43.86,
2022-10-13 10:47:42,30.14,101971.30,43.61,
2022-10-13 10:47:45,30.14,101971.36,43.60,
2022-10-13 10:47:48,30.15,101968.35,43.85,
2022-10-13 10:47:51,30.15,101971.17,43.62,
2022-10-13 10:47:54,30.15,101969.73,43.73,
2022-10-13 10:47:57,30.15,101971.46,43.59,
2022-10-13 10:48:00,30.15,101971.86,43.56,
2022-10-13 10:48:03,30.15,101968.75,43.82,
2022-10-13 10:48:06,30.15,101968.24,43.86,
2022-10-13 10:48:09,30.15,101970.60,43.66,
2022-10-13 10:48:12,30.15,101969.39,43.76,
2022-10-13 10:48:15,30.16,101969.00,43.80,
2022-10-13 10:48:18,30.16,101970.03,43.71,
2022-10-13 10:48:21,30.15,101968.07,43.87,
2022-10-13 10:48:24,30.14,101967.09,43.95,
2022-10-13 10:48:27,30.14,101967.85,43.89,
2022-10-13 10:48:30,30.13,101970.28,43.69,
2022-10-13 10:48:33,30.14,101968.89,43.81,
2022-10-13 10:48:36,30.14,101969.64,43.74,
2022-10-13 10:48:39,30.14,101971.22,43.61,
2022-10-13 10:48:42,30.15,101968.64,43.82,
2022-10-13 10:48:45,30.16,101967.74,43.90,
2022-10-13 10:48:48,30.16,101968.30,43.85,
2022-10-13 10:48:51,30.17,101969.17,43.78,
2022-10-13 10:48:54,30.17,101968.86,43.81,
2022-10-13 10:48:57,30.17,101969.52,43.75,
2022-10-13 10:49:00,30.18,101971.91,43.56,
2022-10-13 10:49:03,30.18,101966.51,44.00,
2022-10-13 10:49:06,30.17,101968.35,43.85,
2022-10-13 10:49:09,30.17,101967.49,43.92,
2022-10-13 10:49:12,30.18,101965.82,44.06,
2022-10-13 10:49:15,30.17,101968.86,43.81,
2022-10-13 10:49:18,30.17,101967.83,43.89,
2022-10-13 10:49:21,30.17,101970.49,43.67,
2022-10-13 10:49:24,30.16,101965.21,44.18,
2022-10-13 10:49:27,30.17,101964.64,44.16,
2022-10-13 10:49:30,30.18,101966.17,44.03,
2022-10-13 10:49:33,30.18,101966.17,44.03,
2022-10-13 10:49:36,30.18,101966.00,44.04,
2022-10-13 10:49:39,30.18,101968.92,44.00,
2022-10-13 10:49:42,30.18,101966.29,44.02,
2022-10-13 10:49:45,30.19,101964.89,44.13,
2022-10-13 10:49:48,30.18,101967.39,43.93,
2022-10-13 10:49:51,30.18,101965.14,44.12,
2022-10-13 10:49:54,30.17,101963.69,44.23,
2022-10-13 10:49:57,30.17,101965.39,44.09,
2022-10-13 10:50:00,30.16,101963.48,44.25,
2022-10-13 10:50:03,30.15,101964.69,44.15,
2022-10-13 10:50:06,30.16,101967.05,43.96,
2022-10-13 10:50:09,30.15,101965.03,44.12,
2022-10-13 10:50:12,30.16,101964.42,44.17,
2022-10-13 10:50:15,30.17,101968.02,43.88,
2022-10-13 10:50:18,30.16,101965.55,44.08,
2022-10-13 10:50:21,30.17,101968.25,43.86,
2022-10-13 10:50:24,30.17,101963.26,44.27,
2022-10-13 10:50:27,30.17,101966.42,44.01,
2022-10-13 10:50:30,30.17,101965.05,44.12,
2022-10-13 10:50:33,30.18,101963.88,44.22,
2022-10-13 10:50:36,30.18,101966.57,44.00,
2022-10-13 10:50:39,30.19,101962.32,44.35,
2022-10-13 10:50:42,30.19,101964.03,44.21,
2022-10-13 10:50:45,30.20,101967.72,43.90,
2022-10-13 10:50:48,30.20,101966.69,43.99,
2022-10-13 10:50:51,30.20,101965.35,44.10,
2022-10-13 10:50:54,30.21,101963.87,44.22,
2022-10-13 10:50:57,30.21,101965.75,44.07,
2022-10-13 10:51:00,30.22,101963.46,44.26,
2022-10-13 10:51:03,30.22,101961.39,44.42,
2022-10-13 10:51:06,30.22,101961.97,44.38,
2022-10-13 10:51:09,30.22,101965.82,44.06,
2022-10-13 10:51:12,30.23,101964.50,44.17,
2022-10-13 10:51:15,30.23,101965.71,44.07,
2022-10-13 10:51:18,30.22,101965.82,44.06,
2022-10-13 10:51:21,30.22,101962.19,44.36,
2022-10-13 10:51:24,30.20,101961.17,44.44,
2022-10-13 10:51:27,30.20,101962.20,44.36,
2022-10-13 10:51:30,30.20,101959.66,44.57,
2022-10-13 10:51:33,30.21,101959.16,44.61,
2022-10-13 10:51:36,30.20,101961.85,44.39,
2022-10-13 10:51:39,30.21,101959.67,44.57,
2022-10-13 10:51:42,30.20,101961.68,44.40,
2022-10-13 10:51:45,30.21,101963.13,44.28,
2022-10-13 10:51:48,30.21,101960.08,44.53,
2022-10-13 10:51:51,30.21,101962.08,44.37,
2022-10-13 10:51:54,30.20,101964.72,44.15,
2022-10-13 10:51:57,30.20,101965.13,44.12,
2022-10-13 10:52:00,30.21,101967.25,43.94,
2022-10-13 10:52:03,30.21,101965.08,44.12,
2022-10-13 10:52:06,30.21,101961.97,44.38,
2022-10-13 10:52:09,30.21,101961.27,44.44,
2022-10-13 10:52:12,30.22,101962.32,44.35,
2022-10-13 10:52:15,30.22,101960.88,44.47,
2022-10-13 10:52:18,30.23,101961.67,44.40,
2022-10-13 10:52:21,30.23,101959.53,44.58,
2022-10-13 10:52:24,30.24,101963.61,44.24,
2022-10-13 10:52:28,30.24,101958.10,44.70,
2022-10-13 10:52:31,30.24,101960.17,44.53,
2022-10-13 10:52:34,30.22,101960.25,44.52,
2022-10-13 10:52:37,30.22,101961.63,44.41,
2022-10-13 10:52:40,30.21,101961.27,44.44,
2022-10-13 10:52:43,30.21,101962.43,44.34,
2022-10-13 10:52:46,30.21,101959.66,44.57,
2022-10-13 10:52:49,30.21,101963.13,44.28,
2022-10-13 10:52:52,30.21,101960.77,44.48,
2022-10-13 10:52:55,30.20,101962.89,44.30,
2022-10-13 10:52:58,30.21,101960.89,44.47,
2022-10-13 10:53:01,30.21,101962.78,44.31,
2022-10-13 10:53:04,30.20,101960.58,44.49,
2022-10-13 10:53:07,30.20,101963.94,44.21,
2022-10-13 10:53:10,30.19,101961.13,44.45,
2022-10-13 10:53:13,30.18,101961.35,44.43,
2022-10-13 10:53:16,30.18,101963.76,44.23,
2022-10-13 10:53:19,30.17,101961.65,44.40,
2022-10-13 10:53:22,30.16,101958.16,44.69,
2022-10-13 10:53:25,30.16,101960.57,44.49,
2022-10-13 10:53:28,30.15,101960.11,44.58,
2022-10-13 10:53:31,30.15,101960.21,44.52,
2022-10-13 10:53:34,30.15,101959.41,44.59,
2022-10-13 10:53:37,30.14,101960.00,44.54,
2022-10-13 10:53:40,30.14,101960.00,44.54,
2022-10-13 10:53:43,30.14,101960.21,44.55,
2022-10-13 10:53:46,30.14,101957.76,44.73,
2022-10-13 10:53:49,30.14,101958.57,44.66,
2022-10-13 10:53:52,30.13,101957.21,44.77,
2022-10-13 10:53:55,30.13,101961.33,44.43,
2022-10-13 10:53:58,30.13,101959.42,44.51,
2022-10-13 10:54:01,30.13,101957.83,44.72,
2022-10-13 10:54:04,30.13,101959.83,44.55,
2022-10-13 10:54:07,30.13,101954.73,44.98,
2022-10-13 10:54:10,30.14,101959.67,44.57,
2022-10-13 10:54:13,30.14,101961.03,44.36,
2022-10-13 10:54:16,30.14,101959.67,44.57,
2022-10-13 10:54:19,30.13,101959.10,44.61,
2022-10-13 10:54:22,30.13,101957.72,44.73,
2022-10-13 10:54:25,30.13,101961.44,44.42,
2022-10-13 10:54:28,30.13,101961.50,44.42,
2022-10-13 10:54:31,30.13,101961.89,44.38,
2022-10-13 10:54:34,30.13,101956.28,44.85,
2022-10-13 10:54:37,30.12,101957.13,44.78,
2022-10-13 10:54:40,30.12,101957.52,44.74,
2022-10-13 10:54:43,30.12,101961.07,44.45,
